current_facet_id,facet_id,c,value
108,52,6,Technik-Katalog
108,15,2,Skulptur
108,51,38,Druck
108,82,5,Karten und Pläne
108,36,2,Wohnhaus
108,6,1,Kunstgewerbe
108,27,1,Zeichenkunst
108,50,69,Druckgrafik
108,132,10,Malerei
108,28,1,Zeichnung
108,179,1,Band
108,178,5,Online-Publikation
108,16,4,Statue
108,391,66,Kartenforum
108,184,3,Geschichte
108,450,1,Stadt
108,126,5,Kirche
108,635,5,Mühle
108,114,4,Straße
108,185,1,Quelle
108,415,1,Zeichnung / Grafik
108,761,4,Schloss
108,377,8,Gemälde
108,437,1,Rathaus
108,2093,2,Burg
108,1834,1,Bayern
108,3133,26,Ansicht
108,992,1,Textilkunst
108,329,1,Platz
108,1814,1,Aufsatzsammlung
108,96,2,Gasthaus
108,108,1779,Brücke
108,649,3,Kapelle
108,3806,2,Turm
108,123,3,Gebäude
108,850,2,Stadttor
108,569,1,Dorf
108,357,1,Dresden
108,4303,1,Tor
108,1800,2,Inschrift
108,5300,2,Friedhof
108,2925,4,Ortsansicht
108,1123,1,Portfolio-Pöppelmann-Zwinger
1226,21,582,Monografie
1226,24,4,Bild
1226,64,4,Aufsatz
1226,72,4,Politik
1226,22,3,Medizin
1226,132,1,Malerei
1226,179,5,Band
1226,94,1,Deckenmalerei
1226,178,41,Online-Publikation
1226,115,4,Wirtschaft
1226,186,121,Zeitschrift
1226,12,7,Recht
1226,58,134,Nachrichtenmedien
1226,262,39,Erziehung
1226,201,421,Zeitschriften
1226,184,101,Geschichte
1226,319,8,Musik
1226,568,1,Druckgraphik
1226,253,1,Ingenieurwissenschaften und Maschinenbau
1226,250,1,Künstlerzeitschrift
1226,251,1,Zeitschriften-Beitrag
1226,203,4,Text
1226,858,8,Handschrift
1226,380,3,Natur
1226,522,11,Informatik
1226,1030,1,Karte
1226,114,1,Straße
1226,530,2,Geschichte Deutschlands
1226,185,33,Quelle
1226,188,3,Theologie
1226,315,1,Tiere
1226,363,1,Mathematik
1226,168,1,Geowissenschaften
1226,1482,58,Deutschland
1226,169,132,Allgemeines
1226,1044,176,Literatur
1226,974,1,Geschichte Europas
1226,962,1,Geografie
1226,422,2,Auktionskatalog
1226,33,32,Lyrik
1226,39,7,Sozialwissenschaften
1226,851,2,Lied
1226,427,2,Management
1226,439,66,Französische Literatur
1226,441,68,Spanische und portugiesische Literatur
1226,440,66,Italienische
1226,1046,313,Literatur
1226,1174,132,Künste
1226,859,5,Mehrbändiges Werk
1226,511,7,Psychologie
1226,499,1,Industrielle und handwerkliche Fertigung
1226,414,4,Realismus
1226,59,130,Freizeitgestaltung
1226,1039,10,Kultur
1226,479,1,Schule
1226,1834,4,Bayern
1226,447,4,Fortlaufendes Sammelwerk
1226,421,10,Kunst
1226,830,554,Deutsche Literatur
1226,831,1,Theater
1226,1202,1,Theologie
1226,780,10,Philosophie
1226,1814,82,Aufsatzsammlung
1226,175,1,Technik
1226,2063,3,Frankreich
1226,1226,1770,Deutsch
1226,854,8,Brief
1226,1460,71,Sprache
1226,1470,69,Literatur in anderen Sprachen
1226,1740,1,Libretto
1226,2651,20,Kongress
1226,779,163,Bibliographie
1226,2381,5,Europa
1226,3122,1,Öffentliche Verwaltung
1226,1620,1,Öffentliche Darbietungen
1226,2867,9,Schriftsteller
1226,1777,1,Zeitung
1226,3911,1,Österreich
1226,500,1,Grafische Verfahren
1226,435,2,Modell
1226,1108,66,Schulbuch
1226,2090,1,Bräuche
1226,620,8,Theater
1226,6962,6,Bibliothek
1226,5100,130,Organisationen
649,4,366,Fotos
649,1,42,Fotografie
649,2,37,Foto
649,21,1,Monografie
649,10,1672,Architektur
649,66,162,Ortskatalog zur Kunst und Architektur
649,15,7,Skulptur
649,51,1,Druck
649,82,23,Karten und Pläne
649,36,3,Wohnhaus
649,6,2,Kunstgewerbe
649,27,6,Zeichenkunst
649,50,1,Druckgrafik
649,132,2,Malerei
649,28,6,Zeichnung
649,94,1,Deckenmalerei
649,172,2,Grabskulptur
649,178,2,Online-Publikation
649,111,2,Wandmalerei
649,16,4,Statue
649,153,8,Bauskulptur
649,391,1,Kartenforum
649,73,1,Relief
649,145,1,Wandbild
649,126,9,Kirche
649,738,2,Sakralraumskulptur
649,114,1,Straße
649,413,1,Grabmal
649,949,1,Kirche (evangelisch)
649,412,2,Denkmalskulptur
649,1540,1,Altar
649,167,4,Portal
649,587,4,Kirche (katholisch)
649,2093,1,Burg
649,1377,2,Ausstellungen
649,479,1,Schule
649,108,3,Brücke
649,649,1752,Kapelle
649,561,1,Kruzifix
649,3806,1,Turm
649,1901,1,Klosterkirche
649,513,2,Kloster
649,123,2,Gebäude
649,294,9,Innenraum
649,1491,1,Museum
649,850,2,Stadttor
649,1360,2,Wappen
649,926,1,Grabplatte
649,733,1,Kirchen
649,1192,1,Palais
649,4303,1,Tor
649,1674,2,Krankenhaus
649,686,1,Reliquiar
649,5300,2,Friedhof
649,6962,1,Bibliothek
649,704,2,Kreuzgang
3537,25,1747,Prospekt
3537,3537,1747,Flurförderer mit Hubeinrichtung
3537,123456789,1747,Flurförderer mit Hubeinrichtung
55,4,1504,Fotos
55,1,1504,Fotografie
55,2,1504,Foto
55,14,224,Monographie
55,64,1,Aufsatz
55,61,6,Enthaltenes Werk
55,1277,1,Buch
55,105,5,mehrbändiges Werk
55,33,3,Lyrik
55,831,1,Theater
55,55,1742,Schauspiel
55,1740,2,Libretto
55,3160,1,Historische Drucke: 1601 bis 1700
55,472,2,Biographie
55,1116,1,Gelegenheitsschrift:Einladung
757,4,349,Fotos
757,1,51,Fotografie
757,2,7,Foto
757,21,19,Monografie
757,10,1,Architektur
757,66,305,Ortskatalog zur Kunst und Architektur
757,15,1475,Skulptur
757,22,1,Medizin, Gesundheit
757,51,1,Druck
757,6,28,Kunstgewerbe
757,50,1,Druckgrafik
757,60,3,Bildnis
757,179,1,Band
757,172,7,Grabskulptur
757,178,10,Online-Publikation
757,133,16,Bildnisse
757,16,2,Statue
757,153,71,Bauskulptur
757,73,9,Relief
757,235,2,Biowissenschaften, Biologie
757,320,1,Physik
757,253,2,Ingenieurwissenschaften und Maschinenbau
757,263,1,Landwirtschaft, Veterinärmedizin
757,738,13,Sakralraumskulptur
757,522,4,Informatik
757,315,3,Tiere
757,18,1,Astronomie, Kartographie
757,116,3,Altarskulptur
757,622,1,Statuette
757,412,4,Denkmalskulptur
757,267,1,Keramik
757,314,1,Pflanzen (Botanik)
757,1027,1,Denkmal
757,1540,1,Altar
757,238,1,Porträt
757,1039,4,Kultur
757,378,29,Reliefplastik
757,571,3,Büste
757,758,23,Portalskulptur
757,361,16,Rundplastik
757,452,1,Goldschmiedekunst
757,757,1736,Kopf
757,1456,1,Sammlung
757,2143,2,Schlussstein
757,2048,1,Bauwerk
757,1393,1,Schmiedekunst
757,3183,2,Plastik
757,295,1,Brunnenskulptur
757,1426,3,Studie
757,1035,33,Freiskulptur
757,657,1,Tierfigur
757,181,4,Konsole
757,3966,2,Gefäß
757,1036,2,Gruppe (3-figurig)
757,435,1,Modell
757,1271,17,Kleinskulptur
757,861,6,Gartenskulptur
757,686,1,Reliquiar
757,1037,13,Rundplastik (Rückseite ausgearbeitet)
870,4,40,Fotos
870,10,8,Architektur
870,66,31,Ortskatalog zur Kunst und Architektur
870,24,3,Bild
870,15,13,Skulptur
870,6,457,Kunstgewerbe
870,23,1,Tafelmalerei
870,132,21,Malerei
870,60,10,Bildnis
870,94,310,Deckenmalerei
870,95,773,Freskomalerei
870,178,1,Online-Publikation
870,111,1149,Wandmalerei
870,16,1,Statue
870,153,38,Bauskulptur
870,73,2,Relief
870,738,2,Sakralraumskulptur
870,267,6,Keramik
870,859,1,Mehrbändiges Werk
870,1377,5,Ausstellungen
870,992,1,Textilkunst
870,1012,244,Deckendekoration
870,870,1726,Wanddekoration
870,814,3,Mosaikkunst
870,927,1,Tür
870,3121,354,stuckiert
870,487,3,Sekkomalerei
418,21,1654,Monografie
418,10,1,Architektur
418,63,1,Illustration
418,132,1523,Malerei
418,28,8,Zeichnung
418,60,2,Bildnis
418,179,37,Band
418,178,1595,Online-Publikation
418,85,9,Buchmalerei
418,186,1,Zeitschrift
418,184,335,Geschichte
418,568,9,Druckgraphik
418,91,122,Möbel
418,858,18,Handschrift
418,380,1,Natur
418,1030,4,Karte
418,185,17,Quelle
418,1277,197,Buch
418,1482,12,Deutschland
418,1368,1,Photographie
418,422,1699,Auktionskatalog
418,267,19,Keramik
418,417,1347,Kunsthandwerk
418,575,4,Ausstellung
418,1046,5,Literatur
418,372,5,Glasmalerei
418,859,12,Mehrbändiges Werk
418,1834,1,Bayern
418,421,165,Kunst
418,831,1,Theater
418,571,1,Büste
418,452,1,Goldschmiedekunst
418,2063,5,Frankreich
418,418,1721,Arbeiten auf Papier
418,1456,349,Sammlung
418,1219,2,Stadtplan
418,1393,4,Schmiedekunst
418,3183,613,Plastik
418,2381,1,Europa
418,3911,10,Österreich
418,2324,20,Waffe
418,872,1,Krug
418,913,1,Decke
418,331,5,Münze
854,4,43,Fotos
854,1,1,Fotografie
854,21,52,Monografie
854,10,1,Architektur
854,66,20,Ortskatalog zur Kunst und Architektur
854,14,304,Monographie
854,63,1,Illustration
854,64,16,Aufsatz
854,22,1,Medizin, Gesundheit
854,155,1,Gesellschaft
854,6,1,Kunstgewerbe
854,27,2,Zeichenkunst
854,50,1,Druckgrafik
854,132,2,Malerei
854,31,13,AV-Materialien
854,28,1,Zeichnung
854,179,4,Band
854,178,43,Online-Publikation
854,157,3,Nachlässe
854,262,1,Erziehung, Schul- und Bildungswesen
854,184,1,Geschichte
854,450,1,Stadt
854,215,5,Chemie
854,250,4,Künstlerzeitschrift
854,251,4,Zeitschriften-Beitrag
854,203,1,Text
854,112,1,Buchkunst
854,522,1,Informatik
854,61,9,Enthaltenes Werk
854,185,6,Quelle
854,1277,11,Buch
854,1482,1,Deutschland
854,105,2,mehrbändiges Werk
854,424,1,Künstler
854,422,2,Auktionskatalog
854,196,1,Handel, Kommunikation, Verkehr
854,33,9,Lyrik
854,34,10,Gelegenheitsschrift:Tod
854,417,1,Kunsthandwerk
854,1046,11,Literatur
854,859,1,Mehrbändiges Werk
854,1039,2,Kultur
854,455,2,Einblattdruck
854,1565,1,Villa
854,479,1,Schule
854,1834,1,Bayern
854,830,2,Deutsche Literatur
854,1202,6,Theologie
854,194,47,Schriftkunst
854,780,1,Philosophie
854,2022,14,Medizin
854,80,1,Alte Geschichte, Archäologie
854,1814,2,Aufsatzsammlung
854,1226,8,Deutsch
854,854,1708,Brief
854,1456,2,Sammlung
854,513,1,Kloster
854,857,1151,830 - Deutsche und verwandte Literaturen
854,2651,2,Kongress
854,779,2,Bibliographie
854,855,1151,Aus Nachlass Richard Dehmel
854,856,1151,Briefkopierbücher Richard Dehmel
854,4972,1,Astronomie
854,444,3,Rezension
854,3160,11,Historische Drucke: 1601 bis 1700
854,1290,1,Sozialwesen
854,472,9,Biographie
854,486,5,940 - Geschichte Europas
854,475,4,Amtsdruckschrift / Gesetzessammlung / Verordnung / Vertrag / Gesetz / Edikt
854,3911,2,Österreich
854,2716,4,Traktat
854,1934,30,Flugschrift
854,1108,13,Schulbuch
854,1116,1,Gelegenheitsschrift:Einladung
854,562,3,Geldwesen
854,963,2,Geographie
854,2013,1,Schüler
883,4,3,Fotos
883,24,135,Bild
883,51,617,Druck
883,6,76,Kunstgewerbe
883,27,58,Zeichenkunst
883,28,353,Zeichnung
883,568,823,Druckgraphik
883,236,6,Print
883,858,1,Handschrift
883,112,3,Buchkunst
883,1030,2,Karte
883,110,103,Bildfeld
883,401,2,liturgischer Text
883,1277,1,Buch
883,211,116,Grundriss
883,1175,235,Buchseite
883,84,103,Bildseite
883,606,23,Plan
883,288,5,Entwurf
883,224,23,Miniatur
883,474,21,Landkarte
883,755,22,Aufriss
883,194,1,Schriftkunst
883,828,63,sonstiger Text
883,883,1702,Buchillustration
883,1219,7,Stadtplan
883,1296,79,Initiale
883,2716,1,Traktat
883,1493,8,Querschnitt
2257,14,454,Monographie
2257,179,1149,Band
2257,105,43,mehrbändiges Werk
2257,1528,4,Mathematica
2257,1283,475,Varia
2257,691,56,VD18 digital
2257,806,7,Zoologica
2257,2257,1673,Bucherhaltung
2257,805,27,fortlaufendes Sammelwerk
2257,2258,847,GöttingerUniversitätsgeschichte-GedruckteWerke
2257,1903,1,Nordamericana
985,4,1514,Fotos
985,1,38,Fotografie
985,2,12,Foto
985,10,1596,Architektur
985,66,22,Ortskatalog zur Kunst und Architektur
985,72,1,Politik
985,52,4,Technik-Katalog
985,82,29,Karten und Pläne
985,6,5,Kunstgewerbe
985,132,1,Malerei
985,126,1,Kirche
985,761,5,Schloss
985,288,1,Entwurf
985,417,4,Kunsthandwerk
985,437,1,Rathaus
985,2093,2,Burg
985,479,1,Schule
985,985,1672,Schloß
985,1393,1,Schmiedekunst
985,678,56,Schlösser
985,1123,3,Portfolio-Pöppelmann-Zwinger
599,4,1659,Fotos
599,1,1659,Fotografie
599,2,1659,Foto
599,599,1659,Pressefotografie
676,4,2,Fotos
676,1,2,Fotografie
676,2,2,Foto
676,21,3,Monografie
676,25,1613,Prospekt
676,115,1,Wirtschaft
676,152,1,Technische Chemie
676,676,1621,Lastkraftwagen
676,977,1,Hausbau, Bauhandwerk
8,4,1619,Fotos
8,1,989,Fotografie
8,2,989,Foto
8,24,22,Bild
8,6,599,Kunstgewerbe
8,50,17,Druckgrafik
8,132,1,Malerei
8,238,9,Porträt
8,8,1619,Stenografie
8,1874,13,Grafik
8,7,588,Medaille
1831,4,307,Fotos
1831,1,58,Fotografie
1831,2,31,Foto
1831,21,11,Monografie
1831,10,13,Architektur
1831,66,261,Ortskatalog zur Kunst und Architektur
1831,24,3,Bild
1831,15,928,Skulptur
1831,51,8,Druck
1831,6,132,Kunstgewerbe
1831,27,3,Zeichenkunst
1831,50,8,Druckgrafik
1831,23,4,Tafelmalerei
1831,132,9,Malerei
1831,28,1,Zeichnung
1831,172,25,Grabskulptur
1831,178,1,Online-Publikation
1831,111,20,Wandmalerei
1831,16,21,Statue
1831,153,52,Bauskulptur
1831,73,15,Relief
1831,145,20,Wandbild
1831,184,1,Geschichte
1831,738,136,Sakralraumskulptur
1831,413,2,Grabmal
1831,116,86,Altarskulptur
1831,622,3,Statuette
1831,412,19,Denkmalskulptur
1831,39,1,Sozialwissenschaften, Soziologie, Anthropologie
1831,267,14,Keramik
1831,1027,4,Denkmal
1831,1540,2,Altar
1831,296,5,Brunnen
1831,511,2,Psychologie
1831,378,11,Reliefplastik
1831,758,5,Portalskulptur
1831,361,105,Rundplastik
1831,452,2,Goldschmiedekunst
1831,1672,1,Sitzfigur
1831,173,2,Epitaph
1831,1831,1591,Gruppe
1831,561,2,Kruzifix
1831,379,1,Kanzel
1831,3183,1,Plastik
1831,295,24,Brunnenskulptur
1831,1035,19,Freiskulptur
1831,48,1,Figur
1831,657,1,Tierfigur
1831,1491,1,Museum
1831,896,1,Schale
1831,435,1,Modell
1831,1271,16,Kleinskulptur
1831,861,29,Gartenskulptur
1831,1037,13,Rundplastik (Rückseite ausgearbeitet)
1460,21,435,Monografie
1460,10,2,Architektur
1460,24,1,Bild
1460,72,235,Politik
1460,22,20,Medizin, Gesundheit
1460,115,26,Wirtschaft
1460,186,316,Zeitschrift
1460,12,2,Recht
1460,58,193,Nachrichtenmedien, Journalismus, Verlagswesen
1460,262,255,Erziehung, Schul- und Bildungswesen
1460,201,225,Zeitschriften, fortlaufende Sammelwerke
1460,235,1,Biowissenschaften, Biologie
1460,184,368,Geschichte
1460,320,2,Physik
1460,215,1,Chemie
1460,263,1,Landwirtschaft, Veterinärmedizin
1460,522,61,Informatik
1460,185,182,Quelle
1460,188,40,Theologie, Christentum
1460,315,1,Tiere
1460,363,3,Mathematik
1460,1482,10,Deutschland
1460,169,10,Allgemeines, Wissenschaft
1460,1044,556,Literatur, Rhetorik, Literaturwissenschaft
1460,974,1,Geschichte Europas
1460,962,8,Geografie, Reisen
1460,196,1,Handel, Kommunikation, Verkehr
1460,33,1,Lyrik
1460,39,34,Sozialwissenschaften, Soziologie, Anthropologie
1460,427,2,Management
1460,439,75,Französische Literatur
1460,441,74,Spanische und portugiesische Literatur
1460,440,75,Italienische, rumänische, rätoromanische Literatur
1460,1046,276,Literatur
1460,1174,1,Künste, Bildende Kunst allgemein
1460,511,40,Psychologie
1460,1039,1,Kultur
1460,479,1,Schule
1460,586,1,Biografie, Genealogie, Heraldik
1460,447,12,Fortlaufendes Sammelwerk
1460,830,90,Deutsche Literatur
1460,831,1,Theater
1460,780,22,Philosophie
1460,1212,51,Bibliotheks- und Informationswissenschaft
1460,80,2,Alte Geschichte, Archäologie
1460,1814,2,Aufsatzsammlung
1460,1226,71,Deutsch
1460,1460,1581,Sprache, Linguistik
1460,1470,84,Literatur in anderen Sprachen
1460,2651,1,Kongress
1460,2381,1,Europa
1460,3122,1,Öffentliche Verwaltung
1460,1620,1,Öffentliche Darbietungen, Film, Rundfunk
1460,444,182,Rezension
1460,687,3,Religion, Religionsphilosophie
1460,435,4,Modell
1460,2090,7,Bräuche, Etikette, Folklore
1460,620,1,Theater, Tanz
199,4,1570,Fotos
199,1,9,Fotografie
199,11,1561,Kontaktbogen
199,199,1570,Gemäldegalerie Alte Meister
1470,21,100,Monografie
1470,72,168,Politik
1470,22,1,Medizin, Gesundheit
1470,186,361,Zeitschrift
1470,12,2,Recht
1470,58,27,Nachrichtenmedien, Journalismus, Verlagswesen
1470,262,1,Erziehung, Schul- und Bildungswesen
1470,201,202,Zeitschriften, fortlaufende Sammelwerke
1470,184,184,Geschichte
1470,530,7,Geschichte Deutschlands
1470,188,140,Theologie, Christentum
1470,529,74,Geografie, Reisen (Deutschland)
1470,168,7,Geowissenschaften
1470,1277,1,Buch
1470,170,29,Naturwissenschaften
1470,169,88,Allgemeines, Wissenschaft
1470,1044,157,Literatur, Rhetorik, Literaturwissenschaft
1470,974,51,Geschichte Europas
1470,962,128,Geografie, Reisen
1470,33,7,Lyrik
1470,39,4,Sozialwissenschaften, Soziologie, Anthropologie
1470,439,66,Französische Literatur
1470,441,66,Spanische und portugiesische Literatur
1470,440,66,Italienische, rumänische, rätoromanische Literatur
1470,1046,143,Literatur
1470,1174,8,Künste, Bildende Kunst allgemein
1470,1039,130,Kultur
1470,586,2,Biografie, Genealogie, Heraldik
1470,447,3,Fortlaufendes Sammelwerk
1470,830,74,Deutsche Literatur
1470,780,2,Philosophie
1470,585,2,Plastik, Numismatik, Keramik, Metallkunst
1470,80,19,Alte Geschichte, Archäologie
1470,1226,69,Deutsch
1470,1460,84,Sprache, Linguistik
1470,1470,1566,Literatur in anderen Sprachen
1470,779,1,Bibliographie
1470,1620,1,Öffentliche Darbietungen, Film, Rundfunk
1470,4104,3,Bibliografien
1470,687,17,Religion, Religionsphilosophie
1470,2090,47,Bräuche, Etikette, Folklore
1470,620,4,Theater, Tanz
2640,21,21,Monografie
2640,10,2,Architektur
2640,14,10,Monographie
2640,64,1,Aufsatz
2640,72,31,Politik
2640,22,64,Medizin, Gesundheit
2640,31,24,AV-Materialien
2640,178,20,Online-Publikation
2640,115,9,Wirtschaft
2640,186,253,Zeitschrift
2640,12,26,Recht
2640,58,1,Nachrichtenmedien, Journalismus, Verlagswesen
2640,262,909,Erziehung, Schul- und Bildungswesen
2640,201,39,Zeitschriften, fortlaufende Sammelwerke
2640,235,58,Biowissenschaften, Biologie
2640,184,169,Geschichte
2640,320,29,Physik
2640,215,28,Chemie
2640,253,1,Ingenieurwissenschaften und Maschinenbau
2640,263,5,Landwirtschaft, Veterinärmedizin
2640,858,5,Handschrift
2640,530,170,Geschichte Deutschlands
2640,185,5,Quelle
2640,188,2,Theologie, Christentum
2640,315,28,Tiere
2640,529,169,Geografie, Reisen (Deutschland)
2640,168,31,Geowissenschaften
2640,424,1,Künstler
2640,18,28,Astronomie, Kartographie
2640,170,81,Naturwissenschaften
2640,169,100,Allgemeines, Wissenschaft
2640,974,19,Geschichte Europas
2640,962,24,Geografie, Reisen
2640,1542,14,Soziale Probleme, Sozialdienste, Versicherungen
2640,196,9,Handel, Kommunikation, Verkehr
2640,314,28,Pflanzen (Botanik)
2640,606,1,Plan
2640,264,5,Hauswirtschaft und Familienleben
2640,479,2,Schule
2640,1834,2,Bayern
2640,447,13,Fortlaufendes Sammelwerk
2640,194,2,Schriftkunst
2640,1140,6,Bergbau
2640,1212,16,Bibliotheks- und Informationswissenschaft
2640,80,2,Alte Geschichte, Archäologie
2640,1814,17,Aufsatzsammlung
2640,2640,1557,Bericht
2640,1601,1,Jugend
2640,2651,1,Kongress
2640,444,1,Rezension
2640,265,1,Gemeinderechnungen
2640,2355,28,Paläontologie
2640,310,1,Natürliche Ressourcen, Energie und Umwelt
2640,765,1,Handel
2640,5300,1,Friedhof
2640,963,17,Geographie
2640,5100,14,Organisationen, Museumswissenschaft
1456,21,1141,Monografie
1456,10,4,Architektur
1456,63,1,Illustration
1456,72,1,Politik
1456,6,1,Kunstgewerbe
1456,23,1,Tafelmalerei
1456,132,538,Malerei
1456,28,58,Zeichnung
1456,60,8,Bildnis
1456,179,140,Band
1456,178,990,Online-Publikation
1456,16,6,Statue
1456,157,1,Nachlässe
1456,85,8,Buchmalerei
1456,12,1,Recht
1456,73,1,Relief
1456,184,283,Geschichte
1456,319,1,Musik
1456,568,68,Druckgraphik
1456,91,74,Möbel
1456,858,107,Handschrift
1456,112,1,Buchkunst
1456,1030,2,Karte
1456,185,17,Quelle
1456,413,1,Grabmal
1456,1277,134,Buch
1456,1482,53,Deutschland
1456,761,4,Schloss
1456,283,1,Gesundheitswesen
1456,1029,1,Verordnung
1456,510,1,Leichenpredigt
1456,1368,2,Photographie
1456,422,1138,Auktionskatalog
1456,377,10,Gemälde
1456,622,4,Statuette
1456,851,3,Lied
1456,267,26,Keramik
1456,427,1,Management
1456,417,450,Kunsthandwerk
1456,224,6,Miniatur
1456,130,17,Graphik
1456,575,10,Ausstellung
1456,1046,13,Literatur
1456,1174,1,Künste, Bildende Kunst allgemein
1456,372,8,Glasmalerei
1456,859,49,Mehrbändiges Werk
1456,191,2,Urkunde
1456,1039,1,Kultur
1456,455,3,Einblattdruck
1456,1834,2,Bayern
1456,421,227,Kunst
1456,571,1,Büste
1456,992,2,Textilkunst
1456,1202,1,Theologie
1456,2022,16,Medizin
1456,1814,2,Aufsatzsammlung
1456,452,5,Goldschmiedekunst
1456,2063,13,Frankreich
1456,757,1,Kopf
1456,418,349,Arbeiten auf Papier
1456,854,2,Brief
1456,1456,1533,Sammlung
1456,1219,1,Stadtplan
1456,580,4,Vase
1456,1393,1,Schmiedekunst
1456,3183,222,Plastik
1456,513,1,Kloster
1456,779,2,Bibliographie
1456,2381,3,Europa
1456,1491,7,Museum
1456,444,1,Rezension
1456,373,1,Fenster
1456,472,1,Biographie
1456,1635,2,Kanne
1456,357,3,Dresden
1456,3911,13,Österreich
1456,2324,27,Waffe
1456,2716,1,Traktat
1456,5933,1,Leuchter
1456,1108,1,Schulbuch
1456,7,3,Medaille
1456,872,1,Krug
1456,1800,7,Inschrift
1456,686,1,Reliquiar
1456,913,1,Decke
1456,331,89,Münze
1456,6962,4,Bibliothek
1456,4273,1,Saal
561,4,199,Fotos
